,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,pred_salse
36278,622357,863,5,09/08/2013,1224,1,0,0,0,8969.29
36279,615418,220,7,07/04/2013,0,0,0,0,0,0.0
36280,515899,862,1,30/06/2014,1585,1,1,0,0,15626.55
36281,2522,525,4,31/01/2013,828,1,0,0,0,8872.800833333335
36282,222704,727,2,09/09/2014,394,1,0,0,0,3572.3793333333333
36283,557288,918,2,31/12/2013,307,1,0,0,1,3186.721666666667
36284,300341,712,4,25/06/2015,538,1,0,0,0,5425.507333333333
36285,364784,392,1,02/09/2013,697,1,0,0,1,6752.634666666667
36286,305670,779,4,11/12/2014,797,1,0,0,0,7037.133333333332
36287,142138,447,4,10/07/2014,584,1,0,0,0,4940.8775
36288,582886,44,6,03/08/2013,381,1,0,0,0,3577.41
36289,692466,999,3,02/07/2014,651,1,1,0,0,8974.62
36290,6470,551,3,30/07/2014,906,1,1,0,1,6289.48
36291,658736,1047,6,06/04/2013,364,1,0,0,0,3262.0533333333337
36292,591795,727,7,16/11/2014,0,0,0,0,0,0.0
36293,121407,809,2,02/12/2014,997,1,1,0,0,12018.25
36294,345436,120,6,28/09/2013,518,1,0,0,0,5075.755333333333
36295,294108,743,1,13/07/2015,587,1,1,0,1,6087.076666666666
36296,387388,674,2,30/09/2014,1305,1,1,0,0,11361.24
36297,448747,797,3,02/01/2013,349,1,0,0,1,3200.3340000000003
36298,405229,927,4,09/01/2014,853,1,1,0,0,6707.714
36299,139473,759,4,19/03/2015,799,1,1,0,0,7501.31
36300,166530,910,6,28/09/2013,458,1,0,0,0,4362.498333333334
36301,494457,1080,6,03/08/2013,781,1,0,0,0,8800.41
36302,522986,758,7,22/12/2013,0,0,0,0,0,0.0
36303,161720,430,3,19/06/2013,597,1,1,0,0,7624.7375
36304,626040,635,7,05/05/2013,0,0,0,0,0,0.0
36305,337564,571,7,12/01/2014,0,0,0,0,0,0.0
36306,257083,682,5,27/12/2013,1778,1,0,0,1,10190.24
36307,414210,580,4,01/05/2014,0,0,1,a,1,0.0
36308,273348,294,1,15/09/2014,1001,1,1,0,0,8032.59
36309,450085,857,1,02/06/2014,1010,1,1,0,0,9076.16
36310,671244,966,7,07/07/2013,0,0,0,0,0,0.0
36311,8319,15,3,24/07/2013,526,1,0,0,1,4623.37
36312,554164,359,7,08/02/2015,0,0,0,0,0,0.0
36313,551067,1098,2,22/07/2014,647,1,0,0,1,4781.1025
36314,267567,1033,5,31/05/2013,1552,1,1,0,0,18762.433333333334
36315,667586,348,3,17/07/2013,0,0,1,0,0,0.0
36316,32248,550,4,09/07/2015,358,1,0,0,0,3925.7382857142848
36317,578474,646,5,12/06/2015,664,1,0,0,0,4507.413333333334
36318,411243,773,2,05/05/2015,871,1,1,0,0,6852.078
36319,678887,1014,7,08/12/2013,0,0,0,0,0,0.0
36320,230590,659,7,17/02/2013,0,0,0,0,0,0.0
36321,75943,556,1,24/03/2014,791,1,0,0,0,6592.388500000001
36322,45009,261,6,09/11/2013,639,1,0,0,0,6732.341666666667
36323,292997,794,2,22/01/2013,537,1,1,0,0,3218.6803333333332
36324,595488,1011,1,01/12/2014,1165,1,1,0,0,11392.61
36325,367228,930,1,07/04/2014,1003,1,0,0,0,5633.195
36326,220643,1051,2,10/12/2013,1016,1,0,0,0,7164.97
36327,62703,277,7,25/01/2015,0,0,0,0,0,0.0
36328,566478,668,3,27/03/2013,1393,1,1,0,1,11377.95
36329,175406,1036,6,04/07/2015,474,1,0,0,0,4532.2429999999995
36330,444389,913,2,07/04/2015,1230,1,0,0,1,11547.69
36331,318082,265,3,28/05/2014,578,1,0,0,0,5237.5599999999995
36332,649757,7,7,08/09/2013,0,0,0,0,0,0.0
36333,604279,671,2,01/04/2014,663,1,1,0,0,7090.55
36334,56973,724,6,28/03/2015,586,1,0,0,0,5608.545
36335,631527,286,2,06/08/2013,351,1,0,0,1,3696.713333333333
36336,24263,678,6,16/03/2013,646,1,0,0,0,5336.131666666666
36337,194984,412,2,29/10/2013,566,1,0,0,1,7455.95
36338,136306,84,6,10/05/2014,1333,1,0,0,0,12025.46
36339,498328,369,4,16/10/2014,459,1,0,0,0,5167.243333333333
36340,421885,825,4,14/05/2015,0,0,0,a,0,0.0
36341,237974,1058,2,07/07/2015,546,1,0,0,1,4839.59
36342,208515,610,4,22/08/2013,378,1,0,0,1,2850.7615
36343,398885,719,7,22/06/2014,0,0,0,0,0,0.0
36344,395456,960,1,12/08/2013,735,1,1,0,1,9371.510833333334
36345,677238,991,3,10/04/2013,458,1,1,0,0,5279.664000000001
36346,481084,307,2,09/07/2013,345,1,0,0,0,3033.1275
36347,529079,49,2,30/12/2014,467,1,0,0,1,5779.8825
36348,181675,264,6,06/06/2015,705,1,0,0,0,4837.75
36349,41224,782,4,23/10/2014,558,1,1,0,1,6387.773666666667
36350,39285,394,5,01/05/2015,0,0,1,a,0,0.0
36351,296638,982,7,01/03/2015,0,0,0,0,0,0.0
36352,619899,611,3,03/04/2013,446,1,0,0,1,5056.371904761906
36353,633886,112,1,28/07/2014,894,1,1,0,0,8237.07
36354,521205,150,7,10/11/2013,0,0,0,0,0,0.0
36355,317076,1073,3,29/04/2015,1183,1,1,0,0,11021.77
36356,285939,500,4,30/01/2014,319,1,0,0,0,3985.998
36357,147129,606,3,01/04/2015,749,1,1,0,1,7296.583333333334
36358,518373,1107,3,28/01/2015,686,1,1,0,0,7063.4825
36359,423235,618,7,01/02/2015,0,0,0,0,0,0.0
36360,284993,222,2,05/11/2013,676,1,1,0,0,6463.656666666666
36361,402540,821,3,22/10/2014,682,1,1,0,1,7478.69
36362,521810,11,6,29/06/2013,819,1,0,0,0,6209.82
36363,199094,8,4,09/07/2015,765,1,0,0,0,5878.975333333333
36364,37777,924,2,07/04/2015,437,1,0,0,1,4038.3525
36365,354283,866,1,26/08/2013,616,1,1,0,0,8818.460500000001
36366,681818,474,7,11/05/2014,0,0,0,0,0,0.0
36367,540747,524,2,27/05/2014,906,1,0,0,0,8324.358666666665
36368,131006,14,4,10/10/2013,689,1,1,0,0,6451.329333333333
36369,194181,233,2,18/11/2014,941,1,0,0,0,7799.9000000000015
36370,532535,1036,5,05/09/2014,566,1,1,0,0,6581.98
36371,322569,840,3,12/03/2014,1079,1,0,0,0,7379.77
36372,21676,337,1,13/01/2014,362,1,0,0,0,4314.22
36373,398907,109,3,13/02/2013,756,1,0,0,0,6336.926785714287
36374,426758,863,5,15/02/2013,1005,1,0,0,0,7852.176666666667
36375,657803,443,7,17/03/2013,0,0,0,0,0,0.0
36376,592219,1010,2,14/10/2014,631,1,0,0,1,5753.391666666667
36377,651648,569,4,02/01/2014,657,1,0,0,1,4310.25
36378,156867,98,7,25/01/2015,0,0,0,0,0,0.0
36379,567682,630,6,08/06/2013,343,1,0,0,0,2964.6941666666667
36380,127330,462,6,11/01/2014,288,1,0,0,0,2270.0258333333336
36381,557839,69,3,01/01/2014,0,0,0,a,1,0.0
36382,614910,621,7,06/10/2013,0,0,0,0,0,0.0
36383,44718,664,4,29/01/2015,651,1,1,0,0,5730.596666666667
36384,9201,942,5,04/10/2013,524,1,0,0,0,6350.48
36385,568961,935,3,24/04/2013,560,1,1,0,0,5227.54
36386,510253,304,1,03/11/2014,1204,1,1,0,1,9555.111333333334
36387,324193,947,2,19/05/2015,1022,1,1,0,0,7481.658333333333
36388,666094,1061,2,11/03/2014,440,1,0,0,0,5353.625166666668
36389,610059,473,4,27/06/2013,464,1,0,0,0,3335.861666666666
36390,332384,880,4,21/03/2013,797,1,1,0,0,7686.68
36391,667830,5,4,07/11/2013,564,1,1,0,0,5148.496
36392,595410,567,3,29/10/2014,598,1,0,0,0,4354.215
36393,477742,1105,4,24/10/2013,439,1,1,0,1,3891.59
36394,163002,478,4,14/03/2013,615,1,0,0,0,5378.596
36395,148749,624,2,30/07/2013,819,1,1,0,1,8827.112500000001
36396,93890,399,3,25/06/2014,464,1,0,0,0,3926.162857142858
36397,99831,417,7,02/03/2014,0,0,0,0,0,0.0
36398,107981,322,5,07/03/2014,571,1,1,0,0,5533.028809523809
36399,592327,247,7,31/03/2013,0,0,0,0,0,0.0
36400,430802,67,1,27/07/2015,1096,1,1,0,0,11636.84
36401,113129,568,5,15/11/2013,362,1,0,0,0,3808.005
36402,140329,210,3,16/04/2014,376,1,1,0,1,3635.913333333333
36403,553257,1000,7,12/04/2015,0,0,0,0,0,0.0
36404,293290,700,3,19/06/2013,598,1,1,0,0,5204.2
36405,562486,20,4,27/06/2013,865,1,0,0,0,7912.1675
36406,125216,617,3,12/11/2014,600,1,1,0,0,6960.394
36407,3442,855,5,20/06/2014,845,1,1,0,1,9541.258333333333
36408,492361,37,3,20/02/2013,767,1,1,0,0,7297.85
36409,317519,576,6,18/05/2013,979,1,0,0,0,6642.03
36410,6691,748,4,10/01/2013,543,1,1,0,0,6982.497333333334
36411,516520,857,6,30/03/2013,1500,1,0,0,0,11465.5
36412,177662,123,7,12/07/2015,0,0,0,0,0,0.0
36413,280736,556,5,16/05/2014,752,1,0,0,0,6007.71
36414,644224,66,6,16/08/2014,464,1,0,0,0,4915.76
36415,263044,419,7,12/01/2014,0,0,0,0,0,0.0
36416,297548,8,5,29/11/2013,596,1,0,0,0,4776.25
36417,359253,1020,7,06/07/2014,0,0,0,0,0,0.0
36418,604418,1032,5,19/06/2015,1081,1,1,0,0,9432.373333333333
36419,102767,171,3,03/06/2015,1054,1,1,0,0,10388.54
36420,95994,912,4,15/01/2015,705,1,1,0,0,5323.895999999999
36421,438538,351,3,05/02/2014,537,1,1,0,0,6351.9375
36422,416960,748,4,23/01/2014,476,1,1,0,0,6086.072071428572
36423,100562,543,7,05/10/2014,0,0,0,0,0,0.0
36424,197476,994,7,16/02/2014,0,0,0,0,0,0.0
36425,228541,209,7,23/03/2014,149,1,0,0,0,1347.995
36426,469220,80,2,26/08/2014,388,1,0,0,1,3492.75
36427,529377,147,2,07/10/2014,795,1,1,0,1,8457.94
36428,454596,343,4,16/01/2014,543,1,0,0,0,5053.34
36429,102638,859,4,18/04/2013,524,1,0,0,0,4700.945738095238
36430,165707,961,7,17/08/2014,0,0,0,0,0,0.0
36431,439422,1050,2,10/12/2013,471,1,0,0,0,6382.932857142857
36432,479429,327,5,15/11/2013,781,1,0,0,0,5599.802142857143
36433,331069,426,5,19/06/2015,586,1,1,0,0,5025.252
36434,510475,1115,1,10/02/2014,319,1,0,0,0,3979.4583333333326
36435,564510,250,2,10/12/2013,544,1,0,0,0,6025.0425
36436,157165,723,6,26/04/2014,603,1,0,0,0,6228.683238095238
36437,494104,833,3,27/02/2013,490,1,0,0,0,4611.346
36438,545103,61,6,23/02/2013,517,1,0,0,0,4365.62
36439,269401,296,2,29/04/2014,983,1,1,0,0,9689.544166666667
36440,344894,679,7,18/01/2015,0,0,0,0,0,0.0
36441,510104,706,1,04/05/2015,626,1,1,0,0,7264.127166666668
36442,40071,575,6,25/01/2014,229,1,0,0,0,2499.92
36443,110990,103,5,01/03/2013,0,0,0,0,0,0.0
36444,24342,560,4,23/01/2014,1456,1,1,0,0,12129.85
36445,272490,1025,2,21/10/2014,902,1,1,0,1,8142.51
36446,524502,161,3,21/05/2014,807,1,1,0,0,7430.462333333334
36447,477092,132,4,16/01/2014,523,1,0,0,0,5262.0244999999995
36448,638181,876,6,25/04/2015,346,1,0,0,0,3679.19
36449,141491,222,7,12/04/2015,0,0,0,0,0,0.0
36450,608646,802,2,07/01/2014,583,1,1,0,0,8410.108690476192
36451,607263,722,4,20/02/2014,1516,1,1,0,0,9159.06
36452,420045,386,2,11/11/2014,576,1,1,0,0,7140.02
36453,138816,901,2,19/03/2013,733,1,1,0,0,8852.143333333333
36454,137077,453,5,31/05/2013,1227,1,1,0,0,11872.43
36455,191745,289,4,10/01/2013,504,1,1,0,1,5939.72
36456,180522,789,3,19/11/2014,496,1,0,0,0,3367.8775
36457,113069,234,1,11/03/2013,764,1,0,0,0,7330.31
36458,158113,74,6,15/11/2014,728,1,0,0,0,4781.045865079364
36459,157056,882,3,18/12/2013,1049,1,1,0,0,9577.31
36460,465028,672,3,28/05/2014,1375,1,0,0,0,8206.303
36461,546975,1020,4,20/02/2014,1047,1,1,0,0,8758.29
36462,148222,30,1,03/03/2014,0,0,1,0,0,0.0
36463,269726,743,5,27/12/2013,614,1,0,0,1,5540.94
36464,561283,465,4,22/08/2013,510,1,0,0,0,5941.496666666666
36465,304495,54,1,21/10/2013,775,1,1,0,1,8973.58
36466,103121,495,5,24/07/2015,359,1,0,0,0,4776.3055952380955
36467,157557,142,4,21/02/2013,592,1,1,0,0,4933.49
36468,352510,124,1,22/06/2015,503,1,0,0,0,3981.06
36469,523035,363,1,04/05/2015,1256,1,1,0,0,11842.69
36470,527339,86,6,29/06/2013,523,1,0,0,0,3640.6906666666664
36471,124587,724,6,12/07/2014,548,1,0,0,0,5448.853333333333
36472,392694,475,7,06/10/2013,0,0,0,0,0,0.0
36473,484270,1098,6,20/09/2014,366,1,0,0,0,2634.2775
36474,294761,168,4,18/09/2014,852,1,1,0,0,9181.6665
36475,253150,258,3,15/04/2015,455,1,1,0,0,5445.03
36476,201595,850,7,08/06/2014,0,0,0,0,0,0.0
36477,641994,538,5,03/01/2014,503,1,0,0,1,3111.502
36478,162475,351,1,02/03/2015,696,1,1,0,0,8415.42
36479,367216,692,2,03/09/2013,808,1,0,0,1,6375.590999999999
36480,431371,297,3,27/03/2013,920,1,1,0,1,10045.21
36481,680204,678,5,13/03/2015,828,1,0,0,0,6648.76380952381
36482,630562,374,7,12/05/2013,0,0,0,0,0,0.0
36483,441591,838,3,21/01/2015,769,1,0,0,0,6630.232595238095
36484,38140,1069,4,17/01/2013,641,1,0,0,0,4313.3
36485,146045,254,1,10/02/2014,207,1,0,0,0,2205.36
36486,185962,735,2,08/07/2014,433,1,0,0,0,3930.937888888889
36487,629140,891,7,16/03/2014,0,0,0,0,0,0.0
36488,615288,1047,2,02/04/2013,582,1,0,0,1,5664.546666666666
36489,688114,550,3,25/02/2015,458,1,0,0,0,5090.776666666667
36490,63506,257,2,01/07/2014,748,1,1,0,0,6602.885333333332
36491,165664,386,2,15/04/2014,759,1,1,0,1,10821.868
36492,556540,1003,7,15/12/2013,0,0,0,0,0,0.0
36493,254939,162,1,05/01/2015,643,1,1,0,1,8960.66
36494,506165,534,1,16/12/2013,982,1,1,0,0,11820.79
36495,571693,1037,5,08/08/2014,843,1,1,0,1,7463.94
36496,288605,1048,7,30/06/2013,0,0,0,0,0,0.0
36497,134364,621,3,25/09/2013,807,1,1,0,0,6634.45
36498,652018,964,4,29/05/2014,0,0,0,a,0,0.0
36499,156566,949,7,31/05/2015,0,0,0,0,0,0.0
36500,213440,296,1,04/05/2015,1021,1,1,0,0,10375.62
36501,98558,27,6,16/08/2014,864,1,0,0,0,6415.661000000001
36502,11351,924,7,07/04/2013,0,0,0,0,0,0.0
36503,412822,437,2,08/04/2014,571,1,0,0,0,5583.041714285715
36504,246298,645,5,26/04/2013,1497,1,1,0,0,12026.660833333335
36505,383616,625,6,06/12/2014,576,1,0,0,0,5419.415
36506,235786,250,1,16/06/2014,890,1,1,0,0,13042.948333333336
36507,108740,786,2,03/12/2013,861,1,1,0,0,7468.08
36508,228210,979,5,07/02/2014,741,1,1,0,0,7890.86
36509,272819,421,2,03/09/2013,869,1,0,0,0,7446.695
36510,551735,440,5,23/01/2015,608,1,0,0,0,4882.583333333333
36511,269381,544,3,30/07/2014,1816,1,1,0,1,14572.406583333332
36512,239339,58,4,02/01/2014,412,1,0,0,1,4406.111666666667
36513,689473,614,4,19/12/2013,1284,1,1,0,0,10064.832333333334
36514,181364,395,4,30/10/2014,544,1,0,0,0,3752.11
36515,286253,1099,3,26/03/2014,788,1,0,0,0,5703.7733333333335
36516,580927,765,2,29/04/2014,884,1,1,0,0,11423.91845238095
36517,236791,958,1,04/02/2013,828,1,1,0,1,7120.026666666667
36518,669219,314,4,27/03/2014,569,1,0,0,0,5003.133333333333
36519,40389,361,4,25/12/2014,0,0,0,c,1,0.0
36520,477856,783,5,14/06/2013,780,1,0,0,0,8099.39
36521,473328,1072,3,04/06/2014,716,1,1,0,0,7700.206666666668
36522,587246,591,6,11/10/2014,354,1,0,0,0,4250.9
36523,46623,860,3,27/02/2013,533,1,0,0,0,3543.465
36524,525611,169,5,23/08/2013,645,1,0,0,1,6453.859333333335
36525,596029,170,1,01/09/2014,755,1,1,0,0,7770.51
36526,8158,859,7,02/06/2013,0,0,0,0,0,0.0
36527,456609,46,3,13/05/2015,642,1,0,0,0,4601.94
36528,170619,1099,3,29/10/2014,784,1,0,0,0,5414.91
36529,267395,834,3,08/05/2013,713,1,0,0,0,6023.61
36530,247559,548,6,25/01/2014,359,1,0,0,0,4085.3568571428577
36531,90621,631,5,22/02/2013,608,1,1,0,0,5839.94
36532,390028,650,1,30/09/2013,707,1,0,0,0,6414.2
36533,396643,291,6,06/06/2015,493,1,0,0,0,4560.838571428571
36534,302225,397,3,09/04/2014,671,1,0,0,0,4522.454166666666
36535,408092,948,6,25/05/2013,1336,1,0,0,0,4787.23
36536,591356,975,3,02/04/2014,689,1,1,0,0,7580.989000000001
36537,506839,678,6,26/10/2013,602,1,0,0,0,4928.319166666666
36538,102143,496,1,16/06/2014,1014,1,1,0,0,10000.48
36539,605287,384,5,18/04/2014,0,0,1,b,0,0.0
36540,57769,440,4,30/01/2014,596,1,0,0,0,4601.4591666666665
36541,685432,958,4,07/05/2015,575,1,1,0,0,4384.46
36542,457981,818,5,30/05/2014,804,1,0,0,0,6706.85
36543,354435,473,2,24/12/2013,426,1,0,0,1,2769.675
36544,128482,630,3,20/03/2013,731,1,1,0,0,6768.296666666667
36545,447716,528,5,06/06/2014,1110,1,1,0,0,13720.976666666666
36546,18647,635,7,02/02/2014,0,0,0,0,0,0.0
36547,93517,1068,5,21/11/2014,275,1,0,0,0,4084.8519999999994
36548,423956,1017,2,22/04/2014,1021,1,0,0,1,7026.355
36549,221504,965,5,15/08/2014,818,1,0,0,1,7572.11
36550,175050,951,3,30/04/2014,1025,1,1,0,0,7061.305
36551,95560,793,3,01/01/2014,0,0,0,a,1,0.0
36552,522472,735,7,28/12/2014,0,0,0,0,0,0.0
36553,485456,722,4,21/02/2013,1526,1,1,0,0,9921.15
36554,219778,818,7,24/03/2013,0,0,0,0,0,0.0
36555,142647,96,6,02/02/2013,153,1,0,0,0,1313.53
36556,115096,441,7,21/09/2014,0,0,0,0,0,0.0
36557,441028,984,6,10/08/2013,666,1,0,0,0,4743.094166666667
36558,698814,325,3,11/09/2013,638,1,1,0,0,6328.0
36559,243567,346,7,30/11/2014,0,0,0,0,0,0.0
36560,663433,587,6,01/02/2014,761,1,0,0,0,10926.219666666666
36561,12775,205,5,13/06/2014,759,1,0,0,0,5178.5325
36562,578139,47,5,29/03/2013,0,0,1,b,0,0.0
36563,698522,60,4,24/01/2013,673,1,1,0,0,7147.1455
36564,313063,400,2,04/02/2014,1479,1,1,0,0,12137.23
36565,510353,733,6,22/06/2013,3407,1,0,0,0,14326.63
36566,394254,902,6,31/01/2015,636,1,0,0,0,5301.878000000001
36567,161476,700,4,13/11/2014,638,1,1,0,0,6005.802833333334
36568,593378,1041,4,05/03/2015,630,1,1,0,0,6031.378000000001
36569,15622,705,2,23/06/2015,694,1,0,0,0,5696.91
36570,297638,197,2,10/03/2015,695,1,0,0,1,4882.333666666666
36571,459378,501,7,02/03/2014,0,0,0,0,0,0.0
36572,196035,591,2,23/07/2013,438,1,0,0,0,4640.6466666666665
36573,424575,371,2,10/12/2013,478,1,0,0,0,5556.63
36574,368214,919,2,27/05/2014,587,1,0,0,0,4255.18
36575,625091,1051,2,17/03/2015,1223,1,1,0,0,10372.1
36576,531296,407,3,25/02/2015,254,1,0,0,0,2952.457904761905
36577,182416,274,5,25/07/2014,1113,1,0,0,0,5716.719333333333
36578,83098,282,4,31/10/2013,748,1,0,0,0,5709.671666666667
36579,156256,782,3,29/01/2014,424,1,0,0,0,4172.888333333333
36580,76067,774,2,15/01/2013,706,1,0,0,0,4935.93
36581,234235,77,6,04/04/2015,854,1,0,0,1,8184.726666666667
36582,529141,1079,1,14/10/2013,621,1,0,0,1,6934.895833333334
36583,129995,410,7,06/01/2013,0,0,0,0,0,0.0
36584,416866,62,2,07/04/2015,852,1,0,0,1,7498.26
36585,270846,827,1,27/01/2014,925,1,0,0,0,7713.42
36586,599791,965,3,01/01/2014,0,0,0,a,1,0.0
36587,432237,315,4,13/02/2014,446,1,0,0,0,3756.91
36588,194713,379,6,20/12/2014,412,1,0,0,0,3177.5890000000004
36589,579135,109,2,30/06/2015,974,1,1,0,0,10176.434000000001
36590,229220,464,5,08/11/2013,1284,1,1,0,0,11438.88
36591,253182,372,6,05/01/2013,720,1,0,0,0,7896.986666666668
36592,262606,1076,6,17/01/2015,464,1,0,0,0,2807.56
36593,202247,831,6,06/12/2014,1450,1,0,0,0,11106.899
36594,561417,459,3,21/01/2015,958,1,0,0,0,6600.845666666668
36595,99216,602,6,06/07/2013,499,1,0,0,1,5242.295
36596,627883,224,3,13/03/2013,357,1,0,0,0,4498.053333333333
36597,501007,178,2,19/02/2013,810,1,1,0,0,7906.875
36598,590642,1061,1,27/04/2015,729,1,1,0,0,10540.34
36599,231875,752,6,12/07/2014,284,1,0,0,0,3335.7941428571426
36600,583160,124,5,14/02/2014,635,1,0,0,0,5209.7
36601,656572,187,6,10/05/2014,626,1,0,0,0,5156.362
36602,204592,1060,3,07/01/2015,898,1,1,0,0,8057.1525
36603,41927,565,5,08/03/2013,893,1,1,0,0,7785.061
36604,285272,1100,5,03/07/2015,687,1,1,0,1,5907.253000000001
36605,197195,1069,3,25/03/2015,1028,1,0,0,0,7676.1
36606,709346,999,4,30/01/2014,567,1,0,0,0,7225.88
36607,355455,13,1,24/03/2014,315,1,0,0,0,3346.17
36608,658852,269,3,29/10/2014,874,1,0,0,0,6280.653833333333
36609,441534,959,5,03/05/2013,989,1,1,0,0,9854.56
36610,432927,426,1,18/05/2015,813,1,1,0,0,7160.245
36611,144184,74,2,20/01/2015,754,1,0,0,0,5278.358166666669
36612,122978,929,2,05/03/2013,882,1,1,0,0,7721.960833333333
36613,552234,1047,3,17/12/2014,592,1,1,0,0,5859.61
36614,149106,734,7,19/01/2014,0,0,0,0,0,0.0
36615,648898,417,2,05/08/2014,855,1,1,0,1,8531.36
36616,615226,533,3,29/01/2014,802,1,0,0,0,7556.845
36617,563700,676,1,02/12/2013,1790,1,1,0,0,7932.7
36618,313398,725,6,29/06/2013,569,1,0,0,0,5064.157999999999
36619,231418,53,2,17/02/2015,595,1,1,0,0,5457.993833333333
36620,368971,570,1,06/01/2014,950,1,1,0,1,8240.21
36621,222189,1055,3,10/06/2015,887,1,0,0,0,6990.19775
36622,507350,464,7,27/07/2014,0,0,0,0,0,0.0
36623,687019,206,3,21/08/2013,616,1,0,0,1,5303.29
36624,336615,825,7,27/01/2013,0,0,0,0,0,0.0
36625,356534,415,3,17/09/2014,507,1,1,0,0,6614.774
36626,511702,837,3,28/08/2013,399,1,1,0,0,2592.991666666667
36627,509573,695,6,19/04/2014,416,1,0,0,0,3889.185
36628,412652,825,4,09/05/2013,0,0,0,a,0,0.0
36629,302050,133,5,01/11/2013,942,1,0,0,1,7331.41
36630,303580,288,4,24/10/2013,446,1,1,0,0,6078.36
36631,402993,683,6,05/01/2013,633,1,0,0,0,6633.92
36632,598540,954,2,28/05/2013,948,1,1,0,0,8322.82
36633,544557,328,4,04/07/2013,590,1,1,0,0,5812.131666666666
36634,387778,1106,5,15/03/2013,598,1,0,0,0,4619.35
36635,124914,1095,4,17/01/2013,496,1,0,0,0,3059.15
36636,80028,94,7,30/11/2014,0,0,0,0,0,0.0
36637,612313,669,7,09/02/2014,0,0,0,0,0,0.0
36638,560219,761,7,22/12/2013,0,0,0,0,0,0.0
36639,20160,1115,2,17/06/2014,506,1,1,0,0,7596.0
36640,484145,213,6,12/01/2013,569,1,0,0,0,6580.607500000001
36641,612354,808,3,07/05/2014,694,1,1,0,0,9444.170666666665
36642,17511,1055,5,23/08/2013,810,1,0,0,0,6114.02
36643,161537,603,7,12/07/2015,0,0,0,0,0,0.0
36644,341338,819,7,10/11/2013,0,0,0,0,0,0.0
36645,306313,906,1,08/04/2013,1680,1,1,0,0,15641.951000000001
36646,185787,260,7,23/06/2013,0,0,0,0,0,0.0
36647,103179,228,1,22/07/2013,488,1,0,0,1,5603.262333333334
36648,448472,658,3,28/08/2013,621,1,1,0,1,6606.142
36649,70703,38,2,10/06/2014,453,1,0,0,1,4310.871666666667
36650,223394,483,5,29/05/2015,680,1,0,0,0,4630.879666666666
36651,411072,199,7,17/05/2015,0,0,0,0,0,0.0
36652,334270,253,2,11/02/2014,634,1,0,0,0,4714.666166666666
36653,102698,989,3,15/04/2015,596,1,1,0,0,5599.23
36654,81707,86,2,05/02/2013,700,1,1,0,0,5877.603333333333
36655,577166,984,2,07/01/2014,975,1,1,0,1,10216.226666666666
36656,143950,444,6,19/07/2014,1290,1,0,0,0,10250.41
36657,629749,1020,4,08/05/2014,1021,1,1,0,0,8482.92
36658,550186,708,5,15/11/2013,450,1,0,0,0,3907.7166666666667
36659,207529,38,6,23/02/2013,539,1,0,0,0,5421.02
36660,357146,531,7,20/07/2014,0,0,0,0,0,0.0
36661,42918,220,4,01/01/2015,0,0,0,a,1,0.0
36662,637740,1073,1,01/07/2013,1083,1,1,0,0,9301.91
36663,51510,509,1,24/11/2014,675,1,1,0,0,8346.58
36664,79033,210,5,08/11/2013,405,1,1,0,0,4188.005000000001
36665,500698,707,3,24/07/2013,764,1,0,0,1,6788.82
36666,534330,828,1,06/04/2015,0,0,0,b,0,0.0
36667,481964,88,6,28/06/2014,240,1,0,0,0,2272.3174999999997
36668,127273,175,4,23/01/2014,549,1,1,0,0,6619.4925
36669,647263,469,7,11/01/2015,0,0,0,0,0,0.0
36670,552292,172,7,05/01/2014,0,0,0,0,0,0.0
36671,472865,865,2,30/04/2013,748,1,1,0,0,9002.814833333334
36672,209621,56,4,31/07/2014,550,1,1,0,0,8553.163333333332
36673,706245,160,3,10/12/2014,491,1,0,0,0,4773.888666666667
36674,241308,554,3,03/07/2013,475,1,1,0,1,3924.765
36675,439489,61,4,25/09/2014,468,1,0,0,0,3502.5586666666663
36676,191711,303,2,19/03/2013,760,1,1,0,0,7240.16
36677,335552,1090,2,12/05/2015,865,1,0,0,0,6303.76
36678,517078,1010,3,10/12/2014,727,1,0,0,0,7173.333333333332
36679,209244,953,4,27/03/2014,540,1,0,0,0,4574.07
36680,42089,948,2,10/03/2015,1784,1,0,0,0,6756.48
36681,452778,261,1,25/02/2013,723,1,0,0,0,8396.413333333332
36682,346688,866,5,02/01/2015,536,1,0,0,1,6660.663333333333
36683,686915,240,6,29/03/2014,328,1,0,0,0,3273.69
36684,669174,634,7,26/05/2013,0,0,0,0,0,0.0
36685,528355,967,1,17/06/2013,1282,1,1,0,0,12736.31
36686,570428,521,3,11/12/2013,316,1,0,0,0,3494.6566666666663
36687,157780,349,7,16/06/2013,0,0,0,0,0,0.0
36688,656000,319,4,20/02/2014,870,1,1,0,0,7946.13
36689,48745,908,3,26/03/2014,345,1,0,0,0,3601.607666666667
36690,687915,1061,7,12/07/2015,0,0,0,0,0,0.0
36691,441807,531,3,24/09/2014,561,1,0,0,0,4577.858333333334
36692,608078,657,7,21/07/2013,0,0,0,0,0,0.0
36693,685951,969,2,08/10/2013,621,1,1,0,0,3698.42
36694,441304,388,2,12/08/2014,947,1,0,0,1,8071.45
36695,342930,1088,5,22/05/2015,552,1,1,0,0,6294.291714285715
36696,640057,1096,6,22/11/2014,582,1,0,0,0,4542.111476190476
